화섬 하이브리드 재킷,22,1,"517,590",19,"폴리 소재로 제작한 실용성 좋은 다운 재킷입니다. 재킷 외형의 포멀함과 아우터의 실용성을 합친 아이템으로 데일리로 착용하기 좋습니다. 지퍼로 연결되는 화섬 인셋 부분과 구스 다운 충전재를 사용하여 보온성을 높였고, 하단에 환기가 가능한 촘촘한 구멍들이 있어 입었을 때 부해 보이지 않고 자연스러운 실루엣을 연출합니다.",네이비,"겉감: 폴리에스터 100%.",https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/18/GM0024101854641_0_THNAIL_ORGINL_20241030182251740.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
클래식 푸퍼 베스트,22,1,"274,590",19,"얇은 겉감을 덧대어 은은하게 퀼팅선이 비치는 쉐도우 구스다운 베스트 입니다. 뽀송한 촉감의 경량 폴리에스터 원단을 겉감부터 안감 모두 사용하여 가볍고 포근하게 감싸주는 착용감을 선사합니다. 베스트 단품으로 활용할 뿐만 아니라 재킷이나 코트 위에 입을 때 더욱 트랜디한 느낌으로 스타일링 가능합니다. 동물복지 RDS 구스 다운을 사용했습니다.",네이비,"겉감: 폴리에스터 100%.",https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/16/GM0024101616206_0_THNAIL_ORGINL_20241018113915402.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
클래식 푸퍼 베스트,22,1,"274,590",19,"얇은 겉감을 덧대어 은은하게 퀼팅선이 비치는 쉐도우 구스다운 베스트 입니다. 뽀송한 촉감의 경량 폴리에스터 원단을 겉감부터 안감 모두 사용하여 가볍고 포근하게 감싸주는 착용감을 선사합니다. 베스트 단품으로 활용할 뿐만 아니라 재킷이나 코트 위에 입을 때 더욱 트랜디한 느낌으로 스타일링 가능합니다. 동물복지 RDS 구스 다운을 사용했습니다.",라이트 그레이,"겉감: 폴리에스터 100%.",https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/16/GM0024101616204_0_THNAIL_ORGINL_20241111143530275.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
3WAY 화섬 다운 코트,22,1,"614,790",19,"세 가지 방식으로 입을 수 있는 따뜻하고 실용적인 다운 코트입니다. 다운 베스트와 패딩 코트로 구성되어 있어 각각 개별로 입어도 멋스럽고, 함께 입어도 자연스러운 실루엣으로 완성되도록 제작하였습니다. 코트 주머니 안쪽에 플리스 소재를 덧대어 부드럽고 포근한 촉감이 장점이며, 엉덩이를 덮어주는 기장감으로 추운 겨울 외투로 활용하기 좋습니다.",네이비,"<외피>",https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/17/GM0024101731874_0_THNAIL_ORGINL_20241031100211553.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
화섬 하이브리드 재킷,22,1,"517,590",19,"폴리에스터 소재로 제작한 실용성 좋은 다운 재킷입니다. 재킷 외형의 포멀함과 아우터의 실용성을 합친 아이템으로 데일리로 착용하기 좋습니다. 지퍼로 연결되는 화섬 인셋 부분과 구스다운 충전재를 사용하여 보온성을 높였고, 하단에 환기가 가능한 촘촘한 구멍들이 있어 입었을 때 부해 보이지 않고 자연스러운 실루엣을 연출합니다.",애쉬,"겉감: 폴리에스터 100%.",https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/21/GM0024102179791_0_THNAIL_ORGINL_20241031100202733.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
화섬 하이브리드 재킷,22,1,"517,590",19,"폴리에스터 소재로 제작한 실용성 좋은 다운 재킷입니다. 재킷 외형의 포멀함과 아우터의 실용성을 합친 아이템으로 데일리로 착용하기 좋습니다. 지퍼로 연결되는 화섬 인셋 부분과 구스다운 충전재를 사용하여 보온성을 높였고, 하단에 환기가 가능한 촘촘한 구멍들이 있어 입었을 때 부해 보이지 않고 자연스러운 실루엣을 연출합니다.",카키,"겉감: 폴리에스터 100%.",https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/21/GM0024102179793_0_THNAIL_ORGINL_20241030181926283.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
3WAY 화섬 다운 코트,22,1,"614,790",19,"세 가지 방식으로 입을 수 있는 따뜻하고 실용적인 다운 코트입니다. 다운 베스트와 패딩 코트로 구성되어 있어 각각 개별로 입어도 멋스럽고, 함께 입어도 자연스러운 실루엣으로 완성되도록 제작하였습니다. 코트 주머니 안쪽에 플리스 소재를 덧대어 부드럽고 포근한 촉감이 장점이며, 엉덩이를 덮어주는 기장감으로 추운 겨울 외투로 활용하기 좋습니다.",카키,"<외피>",https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/17/GM0024101731873_0_THNAIL_ORGINL_20241031100207754.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
울 하이브리드 재킷,22,1,"614,790",19,"울 혼방 소재로 제작한 고급스럽고 실용적인 다운재킷입니다. 재킷 외형의 포멀함과 아우터의 실용성을 합친 아이템으로 데일리로 착용하기 좋습니다. 지퍼로 연결되는 니트 인셋 부분과 구스 다운 충전재를 사용하여 보온성을 높였고, 하단에 환기가 가능한 촘촘한 구멍들이 있어 입었을 때 부해 보이지 않고 자연스러운 실루엣을 연출합니다.",네이비,"겉감: 모 58%, 폴리에스터 39%, 폴리우레탄 3%.",https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/15/GM0024101599936_0_THNAIL_ORGINL_20241030182254225.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
코듀로이 캐주얼 셋업 재킷,22,1,"404,190",19,"캐주얼하면서도 클래식한 코듀로이 재킷입니다. 세로 방향으로 골이 지도록 짠 원단을 사용하여 캐주얼한 느낌을 강조하였습니다. 가슴과 하단의 포켓의 디자인과 가죽볼 단추로 포인트를 주었으며, 동일 원단의 팬츠(BC4X21C61D)와 셋업으로 착용시 부드럽고 지적인 인상을 연출 할 수 있습니다.",브라운,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/09/30/GM0024093016034_0_THNAIL_ORGINL_20241028114221018.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
해리스 트위드 변형 하운드 투스 재킷,22,1,"566,190",19,"해리스 트위드 원단으로 제작한 클래식하면서도 캐주얼한 재킷입니다. 변형 하운드투스 패턴에 스카이 블루, 오렌지 스트라이프 컬러로 포인트를 주었습니다. 가죽 패치를 덧붙여 해짐을 방지하며 시간이 지날수록 자연스러운 멋이 납니다. 데님, 케이블 니트와 함께 클래식한 룩을 완성할 수 있습니다.",그레이,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/09/04/GM0024090412453_0_THNAIL_ORGINL_20241015200010223.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
방모 헤링본 재킷,22,1,"420,390",19,"클래식하면서도 신축성이 좋은 재킷입니다. 도톰한 방모 원단에 적용된 클래식한 헤링본 패턴이 포근하면서도 고급스러운 분위기를 만들어줍니다. 또한 스트레치 가능하여 편안함을 느낄 수 있습니다. 옥스퍼드 셔츠, 케이블 니트와 같은 빈폴의 에센셜 아이템과 코디하여 지적인 분위기를 연출할 수 있습니다.",브라운,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/09/30/GM0024093016030_0_THNAIL_ORGINL_20241025181921785.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
방모 헤링본 재킷,22,1,"420,390",19,"클래식하면서도 신축성이 좋은 재킷입니다. 도톰한 방모 원단에 적용된 클래식한 헤링본 패턴이 포근하면서도 고급스러운 분위기를 만들어줍니다. 또한 스트레치 가능하여 편안함을 느낄 수 있습니다. 옥스퍼드 셔츠, 케이블 니트와 같은 빈폴의 에센셜 아이템과 코디하여 지적인 분위기를 연출할 수 있습니다.",네이비,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/09/30/GM0024093016031_0_THNAIL_ORGINL_20241028114218284.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
코듀로이 캐주얼 셋업 재킷,22,1,"404,190",19,"캐주얼하면서도 클래식한 코듀로이 재킷입니다. 세로 방향으로 골이 지도록 짠 원단을 사용하여 캐주얼한 느낌을 강조하였습니다. 가슴과 하단의 포켓의 디자인과 가죽볼 단추로 포인트를 주었으며, 동일 원단의 팬츠(BC4X21C61P)와 셋업으로 착용시 부드럽고 지적인 인상을 연출 할 수 있습니다.",블루,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/09/30/GM0024093016035_0_THNAIL_ORGINL_20241025180545258.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
방모 헤링본 재킷,22,1,"420,390",19,"클래식하면서도 신축성이 좋은 재킷입니다. 도톰한 방모 원단에 적용된 클래식한 헤링본 패턴이 포근하면서도 고급스러운 분위기를 만들어줍니다. 또한 스트레치 가능하여 편안함을 느낄 수 있습니다. 옥스퍼드 셔츠, 케이블 니트와 같은 빈폴의 에센셜 아이템과 코디하여 지적인 분위기를 연출할 수 있습니다.",애쉬,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/09/30/GM0024093016029_0_THNAIL_ORGINL_20241025165600499.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
울 방모 숏아우터,22,1,"533,790",19,"칼라넥이 있는 깔끔한 브루종 디자인의 울 혼방 아우터입니다. 탄탄하면서 도톰한 펠트 조직의 울 혼방 원단을 사용하여 멋스럽게 착용 할 수 있습니다. 등판 부분 패딩 누빔이 있어 겨울까지 포근하게 입을 수 있는 아이템입니다.",블랙,NULL,https://img.ssfshop.com/cmd/LB_750x1000/src/https://img.ssfshop.com/goods/BPBR/24/10/02/GM0024100235424_0_THNAIL_ORGINL_20241025180239766.jpg,NULL,NULL,0,0,SYSDATE,SYSDATE,1,NULL,0,100
